"","Image","Date","Longitude","Latitude","Exposure","F-Stop","ISO","Focal","Desc","Name","Location","time"
"178","DSCN6854.JPG",2022-07-20,-125.453405,49.1095433333333,0.03333333333,2.8,200,5.1,"","","Kennedy Lake Upper Bog",2022-07-20 19:04:22
"179","DSCN6855.JPG",2022-07-20,-125.453491666667,49.1095383333333,0.03333333333,2.8,220,5.1,"","","Kennedy Lake Upper Bog",2022-07-20 19:04:26
"180","DSCN6856.JPG",2022-07-20,-125.45347,49.1095133333333,0.00625,2.8,125,5.1,"","","Kennedy Lake Upper Bog",2022-07-20 19:05:50
"181","DSCN6857.JPG",2022-07-20,-125.453341666667,49.10947,0.004,2.8,125,5.1,"","","Kennedy Lake Upper Bog",2022-07-20 19:05:53
"182","DSCN6858.JPG",2022-07-20,-125.453175,49.109385,0.01,2.8,125,5.1,"","","Kennedy Lake Upper Bog",2022-07-20 19:06:14
"183","DSCN6861.JPG",2022-07-20,-125.453095,49.1093366666667,0.01,2.8,125,5.1,"","","Kennedy Lake Upper Bog",2022-07-20 19:06:29
"184","DSCN6863.JPG",2022-07-20,-125.453148333333,49.10938,0.02,2.8,125,5.1,"","","Kennedy Lake Upper Bog",2022-07-20 19:06:33
"185","DSCN6864.JPG",2022-07-20,-125.453176666667,49.1094016666667,0.02,2.8,125,5.1,"","","Kennedy Lake Upper Bog",2022-07-20 19:06:37
"186","DSCN6865.JPG",2022-07-20,-125.453398333333,49.1095983333333,0.02,2.8,125,5.1,"","","Kennedy Lake Upper Bog",2022-07-20 19:07:25
"187","DSCN6867.JPG",2022-07-20,-125.453345,49.1096133333333,0.008,2.8,125,5.1,"","","Kennedy Lake Upper Bog",2022-07-20 19:07:33
"188","DSCN6868.JPG",2022-07-20,-125.453368333333,49.1096166666667,0.02,2.8,125,5.1,"","","Kennedy Lake Upper Bog",2022-07-20 19:07:37
"189","DSCN6870.JPG",2022-07-20,-125.453485,49.109605,0.025,2.8,125,5.1,"","","Kennedy Lake Upper Bog",2022-07-20 19:07:56
"190","DSCN6873.JPG",2022-07-20,-125.45354,49.1095816666667,0.02,2.8,125,5.1,"","","Kennedy Lake Upper Bog",2022-07-20 19:08:12
"191","DSCN6874.JPG",2022-07-20,-125.453558333333,49.1095816666667,0.03333333333,2.8,125,5.1,"","","Kennedy Lake Upper Bog",2022-07-20 19:08:19
"192","DSCN6875.JPG",2022-07-20,-125.453565,49.109575,0.03333333333,2.8,125,5.1,"","","Kennedy Lake Upper Bog",2022-07-20 19:08:26
"193","DSCN6876.JPG",2022-07-20,-125.45355,49.1095783333333,0.03333333333,2.8,125,5.1,"","","Kennedy Lake Upper Bog",2022-07-20 19:08:28
"194","DSCN6877.JPG",2022-07-20,-125.453566666667,49.1095916666667,0.025,2.8,125,5.1,"","","Kennedy Lake Upper Bog",2022-07-20 19:08:49
"195","DSCN6879.JPG",2022-07-20,-125.453565,49.1095916666667,0.03333333333,4.4,250,11,"","","Kennedy Lake Upper Bog",2022-07-20 19:08:57
"196","DSCN6880.JPG",2022-07-20,-125.453605,49.1096,0.03333333333,4.4,250,11,"","","Kennedy Lake Upper Bog",2022-07-20 19:08:58
"197","DSCN6881.JPG",2022-07-20,-125.453688333333,49.1095716666667,0.04,4.4,400,11,"","","Kennedy Lake Upper Bog",2022-07-20 19:09:58
"198","DSCN6882.JPG",2022-07-20,-125.453681666667,49.1095716666667,0.05,4.4,400,11,"","","Kennedy Lake Upper Bog",2022-07-20 19:10:03
"199","DSCN6883.JPG",2022-07-20,-125.453665,49.1095683333333,0.05,4.4,400,11,"","","Kennedy Lake Upper Bog",2022-07-20 19:10:05
"200","DSCN6884.JPG",2022-07-20,-125.453678333333,49.1095683333333,0.03333333333,4.4,400,11,"","","Kennedy Lake Upper Bog",2022-07-20 19:10:09
"201","DSCN6885.JPG",2022-07-20,-125.453668333333,49.109565,0.03333333333,4.4,180,11,"","","Kennedy Lake Upper Bog",2022-07-20 19:10:13
"202","DSCN6886.JPG",2022-07-20,-125.453648333333,49.109565,0.03333333333,4.4,140,11,"","","Kennedy Lake Upper Bog",2022-07-20 19:10:27
"203","DSCN6887.JPG",2022-07-20,-125.453633333333,49.1095683333333,0.03333333333,4.4,200,11,"","","Kennedy Lake Upper Bog",2022-07-20 19:10:39
"204","DSCN6888.JPG",2022-07-20,-125.453653333333,49.1095866666667,0.03333333333,4.4,200,11,"","","Kennedy Lake Upper Bog",2022-07-20 19:11:02
"205","DSCN6889.JPG",2022-07-20,-125.453645,49.1095966666667,0.03333333333,4.4,160,11,"","","Kennedy Lake Upper Bog",2022-07-20 19:11:16
"206","DSCN6890.JPG",2022-07-20,-125.453646666667,49.1095933333333,0.03333333333,4.4,220,11,"","","Kennedy Lake Upper Bog",2022-07-20 19:11:21
"207","DSCN6891.JPG",2022-07-20,-125.453695,49.1095783333333,0.03333333333,4.4,125,11,"","","Kennedy Lake Upper Bog",2022-07-20 19:12:05
"208","DSCN6893.JPG",2022-07-20,-125.453815,49.10958,0.025,4.4,125,11,"","","Kennedy Lake Upper Bog",2022-07-20 19:12:47
"209","DSCN6894.JPG",2022-07-20,-125.453803333333,49.1095783333333,0.03333333333,4.4,200,11,"","","Kennedy Lake Upper Bog",2022-07-20 19:12:49
"210","DSCN6898.JPG",2022-07-20,-125.453836666667,49.1095883333333,0.03333333333,4.4,280,11,"","","Kennedy Lake Upper Bog",2022-07-20 19:12:56
"211","DSCN6900.JPG",2022-07-20,-125.453843333333,49.1096033333333,0.03333333333,4.4,125,11,"","","Kennedy Lake Upper Bog",2022-07-20 19:13:09
"212","DSCN6901.JPG",2022-07-20,-125.453838333333,49.1096066666667,0.03333333333,4.4,125,11,"","","Kennedy Lake Upper Bog",2022-07-20 19:13:11
"213","DSCN6902.JPG",2022-07-20,-125.453836666667,49.10961,0.03333333333,4.4,125,11,"","","Kennedy Lake Upper Bog",2022-07-20 19:13:13
"214","DSCN6903.JPG",2022-07-20,-125.453843333333,49.1096066666667,0.03333333333,4.4,125,11,"","","Kennedy Lake Upper Bog",2022-07-20 19:13:14
"215","DSCN6905.JPG",2022-07-20,-125.45383,49.10968,0.03333333333,4.4,250,11,"","","Kennedy Lake Upper Bog",2022-07-20 19:13:53
"216","DSCN6906.JPG",2022-07-20,-125.453823333333,49.1096633333333,0.02,2.8,125,4.3,"","","Kennedy Lake Upper Bog",2022-07-20 19:14:02
"217","DSCN6907.JPG",2022-07-20,-125.453836666667,49.1097133333333,0.04,2.8,400,4.3,"","","Kennedy Lake Upper Bog",2022-07-20 19:14:29
"218","DSCN6908.JPG",2022-07-20,-125.453801666667,49.109725,0.04,2.8,400,4.3,"","","Kennedy Lake Upper Bog",2022-07-20 19:14:34
"219","DSCN6909.JPG",2022-07-20,-125.453791666667,49.1097233333333,0.06666666667,2.8,400,4.3,"","","Kennedy Lake Upper Bog",2022-07-20 19:14:37
"220","DSCN6910.JPG",2022-07-21,-125.7666,49.07208,8e-04,4.4,125,10.1,"","","Long Beach Incinerator Rock",2022-07-21 09:32:27
"222","DSCN6912.JPG",2022-07-21,-125.766588333333,49.0720816666667,0.0025,8.8,125,10.1,"","","Long Beach Incinerator Rock",2022-07-21 09:32:33
"223","DSCN6913.JPG",2022-07-21,-125.766665,49.0725966666667,0.0015625,4.4,125,10.1,"","","Long Beach Incinerator Rock",2022-07-21 09:35:11
"224","DSCN6914.JPG",2022-07-21,-125.766718333333,49.07257,0.00125,4.4,125,10.1,"","","Long Beach Incinerator Rock",2022-07-21 09:35:16
"225","DSCN6915.JPG",2022-07-21,-125.766745,49.072565,0.001,4.4,125,10.1,"","","Long Beach Incinerator Rock",2022-07-21 09:35:21
"226","DSCN6916.JPG",2022-07-21,-125.76682,49.0724616666667,0.0015625,8.2,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:00:17
"227","DSCN6917.JPG",2022-07-21,-125.767345,49.0721116666667,0.001,2.8,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:02:09
"228","DSCN6918.JPG",2022-07-21,-125.767343333333,49.07184,8e-04,2.8,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:02:26
"229","DSCN6920.JPG",2022-07-21,-125.767315,49.0720033333333,0.002,2.8,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:03:26
"230","DSCN6922.JPG",2022-07-21,-125.767315,49.071975,0.004,4.4,125,10.1,"","","Long Beach Incinerator Rock",2022-07-21 10:03:59
"231","DSCN6923.JPG",2022-07-21,-125.767316666667,49.07197,0.005,4.9,125,21.5,"","","Long Beach Incinerator Rock",2022-07-21 10:04:06
"232","DSCN6924.JPG",2022-07-21,-125.767318333333,49.07197,0.005,4.9,125,21.5,"","","Long Beach Incinerator Rock",2022-07-21 10:04:07
"233","DSCN6926.JPG",2022-07-21,-125.767308333333,49.0719783333333,0.004,4.4,125,10.1,"","","Long Beach Incinerator Rock",2022-07-21 10:04:28
"234","DSCN6927.JPG",2022-07-21,-125.767316666667,49.07198,0.004,4.4,125,10.1,"","","Long Beach Incinerator Rock",2022-07-21 10:04:29
"235","DSCN6929.JPG",2022-07-21,-125.767375,49.07199,0.00125,2.8,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:04:46
"236","DSCN6931.JPG",2022-07-21,-125.767368333333,49.0719866666667,0.00125,2.8,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:04:51
"237","DSCN6933.JPG",2022-07-21,-125.767366666667,49.0719583333333,0.00125,2.8,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:05:08
"238","DSCN6934.JPG",2022-07-21,-125.767363333333,49.071955,0.00125,2.8,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:05:10
"239","DSCN6935.JPG",2022-07-21,-125.767365,49.07195,0.00125,2.8,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:05:13
"240","DSCN6936.JPG",2022-07-21,-125.76736,49.0719483333333,0.00125,2.8,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:05:17
"241","DSCN6937.JPG",2022-07-21,-125.767355,49.0719383333333,0.0025,2.8,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:05:23
"242","DSCN6938.JPG",2022-07-21,-125.76746,49.071965,0.004,2.8,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:06:07
"243","DSCN6939.JPG",2022-07-21,-125.767551666667,49.0719416666667,0.00125,2.8,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:06:50
"244","DSCN6940.JPG",2022-07-21,-125.767551666667,49.0719283333333,0.00125,2.8,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:06:58
"245","DSCN6941.JPG",2022-07-21,-125.76755,49.0719316666667,0.0025,2.8,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:07:02
"246","DSCN6943.JPG",2022-07-21,-125.767745,49.0718566666667,0.0006666666667,4.1,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:07:51
"247","DSCN6944.JPG",2022-07-21,-125.767743333333,49.0718583333333,0.0006666666667,4.1,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:07:54
"248","DSCN6945.JPG",2022-07-21,-125.767738333333,49.07186,0.00125,4.1,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:08:00
"249","DSCN6946.JPG",2022-07-21,-125.767738333333,49.07186,0.001,4.1,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:08:09
"250","DSCN6947.JPG",2022-07-21,-125.767843333333,49.0719116666667,0.002,8.2,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:10:11
"251","DSCN6949.JPG",2022-07-21,-125.767823333333,49.0718966666667,0.0006666666667,4.1,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:10:23
"252","DSCN6950.JPG",2022-07-21,-125.767833333333,49.071895,8e-04,4.1,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:10:26
"253","DSCN6951.JPG",2022-07-21,-125.76784,49.0718916666667,0.0006666666667,4.1,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:10:30
"254","DSCN6952.JPG",2022-07-21,-125.767841666667,49.0718916666667,8e-04,4.1,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:10:33
"255","DSCN6953.JPG",2022-07-21,-125.76791,49.071885,0.0025,8.2,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:11:45
"256","DSCN6954.JPG",2022-07-21,-125.767911666667,49.071875,0.0025,8.2,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:11:50
"257","DSCN6955.JPG",2022-07-21,-125.767858333333,49.0719366666667,8e-04,4.1,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:13:44
"258","DSCN6956.JPG",2022-07-21,-125.767765,49.07197,8e-04,4.1,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:13:47
"259","DSCN6957.JPG",2022-07-21,-125.767805,49.0720083333333,0.01666666667,2.8,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:15:54
"260","DSCN6958.JPG",2022-07-21,-125.767768333333,49.0719883333333,0.008,2.8,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:15:58
"261","DSCN6959.JPG",2022-07-21,-125.767771666667,49.07204,0.00125,2.8,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:16:13
"262","DSCN6960.JPG",2022-07-21,-125.767816666667,49.0720833333333,0.008,2.8,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:19:35
"263","DSCN6961.JPG",2022-07-21,-125.767816666667,49.0720833333333,0.01,2.8,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:19:37
"264","DSCN6962.JPG",2022-07-21,-125.767513333333,49.072045,0.00625,2.8,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:19:39
"265","DSCN6963.JPG",2022-07-21,-125.76767,49.0720666666667,0.03333333333,2.8,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:20:38
"266","DSCN6965.JPG",2022-07-21,-125.767683333333,49.0720616666667,0.03333333333,2.8,125,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:20:41
"267","DSCN6966.JPG",2022-07-21,-125.767678333333,49.072065,0.03333333333,2.8,320,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:20:45
"268","DSCN6967.JPG",2022-07-21,-125.767661666667,49.0720766666667,0.03333333333,2.8,320,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:20:47
"269","DSCN6968.JPG",2022-07-21,-125.767655,49.0720866666667,0.03333333333,2.8,360,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:20:49
"270","DSCN6969.JPG",2022-07-21,-125.767611666667,49.0720866666667,0.04,2.8,400,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:20:56
"271","DSCN6970.JPG",2022-07-21,-125.767673333333,49.072095,0.03333333333,2.8,400,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:21:03
"272","DSCN6971.JPG",2022-07-21,-125.767655,49.0720233333333,0.05,2.8,400,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:21:11
"273","DSCN6972.JPG",2022-07-21,-125.767636666667,49.0720183333333,0.03333333333,2.8,320,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:21:15
"274","DSCN6973.JPG",2022-07-21,-125.767675,49.0721166666667,0.03333333333,2.8,250,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:22:36
"275","DSCN6974.JPG",2022-07-21,-125.767675,49.0721166666667,0.04,2.8,400,4.3,"","","Long Beach Incinerator Rock",2022-07-21 10:22:41
"276","DSCN6976.JPG",2022-07-21,-125.767758333333,49.0721966666667,0.07692307692,4.3,400,9.2,"","","Long Beach Incinerator Rock",2022-07-21 10:22:48
"277","DSCN6977.JPG",2022-07-21,-125.767788333333,49.0718966666667,0.03333333333,4.4,180,10.1,"","","Long Beach Incinerator Rock",2022-07-21 10:27:56
"278","DSCN6978.JPG",2022-07-21,-125.767868333333,49.0721116666667,0.025,4.9,125,21.5,"","","Long Beach Incinerator Rock",2022-07-21 10:28:01
"279","DSCN6979.JPG",2022-07-21,-125.76778,49.0721916666667,0.03333333333,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:28:20
"280","DSCN6980.JPG",2022-07-21,-125.767748333333,49.0721283333333,0.0125,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:28:36
"281","DSCN6984.JPG",2022-07-21,-125.767748333333,49.0721516666667,0.01666666667,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:28:42
"282","DSCN6985.JPG",2022-07-21,-125.767746666667,49.0722433333333,0.03333333333,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:28:58
"283","DSCN6987.JPG",2022-07-21,-125.767751666667,49.0722016666667,0.03333333333,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:29:12
"284","DSCN6989.JPG",2022-07-21,-125.767856666667,49.072295,0.025,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:29:48
"285","DSCN6990.JPG",2022-07-21,-125.767931666667,49.0723133333333,0.02,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:30:07
"286","DSCN6993.JPG",2022-07-21,-125.76792,49.0722983333333,0.02,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:30:20
"287","DSCN6995.JPG",2022-07-21,-125.767913333333,49.072285,0.0125,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:30:44
"288","DSCN6998.JPG",2022-07-21,-125.767973333333,49.07225,0.01666666667,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:31:03
"289","DSCN7000.JPG",2022-07-21,-125.768025,49.072215,0.0125,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:31:09
"290","DSCN7001.JPG",2022-07-21,-125.768025,49.072215,0.0125,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:31:10
"291","DSCN7002.JPG",2022-07-21,-125.768018333333,49.072205,0.07692307692,4.2,400,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:31:17
"292","DSCN7003.JPG",2022-07-21,-125.768033333333,49.0721966666667,0.07692307692,4.2,400,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:31:19
"293","DSCN7004.JPG",2022-07-21,-125.767995,49.0722183333333,0.02,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:31:29
"294","DSCN7005.JPG",2022-07-21,-125.767986666667,49.0722166666667,0.02,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:31:30
"295","DSCN7009.JPG",2022-07-21,-125.767998333333,49.0722266666667,0.03333333333,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:31:59
"296","DSCN7011.JPG",2022-07-21,-125.767986666667,49.0722383333333,0.03333333333,4.2,200,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:32:05
"297","DSCN7013.JPG",2022-07-21,-125.76798,49.0722216666667,0.03333333333,4.2,220,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:32:10
"298","DSCN7014.JPG",2022-07-21,-125.768158333333,49.07214,0.00625,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:33:03
"299","DSCN7015.JPG",2022-07-21,-125.7682,49.0721033333333,0.00125,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:33:26
"300","DSCN7016.JPG",2022-07-21,-125.768201666667,49.072105,0.00125,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:33:28
"301","DSCN7019.JPG",2022-07-21,-125.76815,49.0721166666667,8e-04,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:33:41
"302","DSCN7020.JPG",2022-07-21,-125.76815,49.0721166666667,8e-04,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:33:42
"303","DSCN7021.JPG",2022-07-21,-125.768143333333,49.0721166666667,8e-04,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:33:43
"304","DSCN7022.JPG",2022-07-21,-125.768151666667,49.0721,0.004,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:33:49
"305","DSCN7024.JPG",2022-07-21,-125.768155,49.07209,0.004,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:33:52
"306","DSCN7025.JPG",2022-07-21,-125.768141666667,49.07206,0.0125,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:34:08
"307","DSCN7027.JPG",2022-07-21,-125.768171666667,49.072065,0.0125,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:34:14
"308","DSCN7029.JPG",2022-07-21,-125.76816,49.0720566666667,0.02,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:34:56
"309","DSCN7031.JPG",2022-07-21,-125.768106666667,49.0720433333333,0.01,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:35:04
"310","DSCN7032.JPG",2022-07-21,-125.768108333333,49.0720333333333,0.02,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:35:12
"311","DSCN7035.JPG",2022-07-21,-125.768076666667,49.0720083333333,0.0125,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:35:26
"312","DSCN7036.JPG",2022-07-21,-125.768066666667,49.0720383333333,0.008,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:35:33
"313","DSCN7038.JPG",2022-07-21,-125.768065,49.0720316666667,0.01666666667,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:36:12
"314","DSCN7039.JPG",2022-07-21,-125.76807,49.072025,0.01666666667,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:36:15
"315","DSCN7042.JPG",2022-07-21,-125.768146666667,49.0720266666667,0.0125,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:36:41
"316","DSCN7043.JPG",2022-07-21,-125.768161666667,49.0720283333333,0.01666666667,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:36:45
"317","DSCN7044.JPG",2022-07-21,-125.768231666667,49.072035,0.01666666667,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:36:50
"318","DSCN7045.JPG",2022-07-21,-125.76816,49.0719966666667,0.0125,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:37:22
"319","DSCN7046.JPG",2022-07-21,-125.768158333333,49.0720083333333,0.00125,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:37:26
"320","DSCN7047.JPG",2022-07-21,-125.768158333333,49.0720066666667,0.00125,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:37:28
"321","DSCN7048.JPG",2022-07-21,-125.768295,49.07246,0.003125,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:38:49
"322","DSCN7049.JPG",2022-07-21,-125.768338333333,49.0725233333333,0.005,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:39:07
"323","DSCN7050.JPG",2022-07-21,-125.76841,49.0725366666667,0.003125,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:39:23
"324","DSCN7051.JPG",2022-07-21,-125.768415,49.0725566666667,0.005,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:39:33
"325","DSCN7052.JPG",2022-07-21,-125.768441666667,49.0725683333333,0.008,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:39:46
"326","DSCN7053.JPG",2022-07-21,-125.768598333333,49.0725883333333,0.0025,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:40:20
"327","DSCN7054.JPG",2022-07-21,-125.768605,49.072585,0.0025,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:40:26
"328","DSCN7055.JPG",2022-07-21,-125.768996666667,49.0726183333333,0.004,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:42:14
"329","DSCN7056.JPG",2022-07-21,-125.769318333333,49.072545,0.00625,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:42:21
"330","DSCN7057.JPG",2022-07-21,-125.769318333333,49.0725716666667,0.00625,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:42:23
"331","DSCN7058.JPG",2022-07-21,-125.76933,49.0725933333333,0.00625,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:42:26
"332","DSCN7059.JPG",2022-07-21,-125.769346666667,49.0726,0.00625,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:42:27
"333","DSCN7060.JPG",2022-07-21,-125.769346666667,49.07259,0.00625,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:42:29
"334","DSCN7062.JPG",2022-07-21,-125.76947,49.0726666666667,0.00125,4.2,125,6.6,"","","Long Beach Incinerator Rock",2022-07-21 10:43:28
"335","DSCN7063.JPG",2022-07-21,-125.769465,49.0727316666667,0.00125,4.4,125,10.1,"","","Long Beach Incinerator Rock",2022-07-21 10:56:00
"336","DSCN7064.JPG",2022-07-21,-125.769478333333,49.0727,0.0015625,4.4,125,10.1,"","","Long Beach Incinerator Rock",2022-07-21 10:56:11
"337","DSCN7065.JPG",2022-07-21,-125.769488333333,49.0726833333333,0.0006666666667,4.4,125,10.1,"","","Long Beach Incinerator Rock",2022-07-21 10:56:21
